line_id,log_text,label,raw_line,alert_tag,mode,prediction,correct,raw_generation,parse_fallback,inference_time_ms
1132,TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.10514,0,- 1122166026 2005.07.23 R11-M1-NF-C:J07-U01 2005-07-23-17.47.06.550385 R11-M1-NF-C:J07-U01 RAS KERNEL INFO generating core.10514,-,few_shot,0,1,"=KERNEL LEVEL=INFO CONTENT=generating core.10514
Label: 0
Log",0,151.71990099997856
985,TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.22119,0,- 1121496570 2005.07.15 R07-M1-NA-C:J03-U11 2005-07-15-23.49.30.116304 R07-M1-NA-C:J03-U11 RAS KERNEL INFO generating core.22119,-,few_shot,0,1,"=KERNEL LEVEL=INFO CONTENT=generating core.22119
Label: 0
Log",0,151.71990099997856
398,TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.27921,0,- 1119715392 2005.06.25 R34-M1-ND-C:J10-U01 2005-06-25-09.03.12.849230 R34-M1-ND-C:J10-U01 RAS KERNEL INFO generating core.27921,-,few_shot,0,1,"=KERNEL LEVEL=INFO CONTENT=generating core.27921
Label: 0
Log",0,151.71990099997856
1511,"TYPE=RAS COMPONENT=APP LEVEL=FATAL CONTENT=ciod: Error loading /bgl/apps/followup/RAPTOR/new.raptor.trace: invalid or missing program image, Exec format error",0,"- 1129820589 2005.10.20 R62-M0-N8-I:J18-U01 2005-10-20-08.03.09.612112 R62-M0-N8-I:J18-U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/RAPTOR/new.raptor.trace: invalid or missing program image, Exec format error",-,few_shot,1,0," 1
Log",0,151.71990099997856
436,TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=program interrupt: privileged instruction...0,0,- 1119803207 2005.06.26 R05-M1-N9-C:J14-U11 2005-06-26-09.26.47.879500 R05-M1-N9-C:J14-U11 RAS KERNEL INFO program interrupt: privileged instruction...0,-,few_shot,1,0," LEVEL=FATAL CONTENT=ciod: error reading message header
Label: 1

Log entry: TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=program interrupt: privileged instruction...0
Label: 1
Log",0,154.23071424993395
192,TYPE=RAS COMPONENT=KERNEL LEVEL=FATAL CONTENT=data storage interrupt,1,KERNSTOR 1118765631 2005.06.14 R06-M0-N0-C:J11-U11 2005-06-14-09.13.51.996954 R06-M0-N0-C:J11-U11 RAS KERNEL FATAL data storage interrupt,KERNSTOR,few_shot,1,1,"
Log entry: TYPE=RAS COMPONENT=APP LEVEL=FATAL CONTENT=ciod: error reading message header
Label: 1

Log entry: TYPE=RAS COMPONENT=KERNEL LEVEL=FATAL CONTENT=data storage interrupt
Label: 1
Log",0,154.23071424993395
1435,"TYPE=RAS COMPONENT=MMCS LEVEL=ERROR CONTENT=idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",0,"- 1127243531 2005.09.20 NULL 2005-09-20-12.12.11.388103 NULL RAS MMCS ERROR idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",-,few_shot,1,0," 1
Log",0,154.23071424993395
614,TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.57762,0,- 1120786954 2005.07.07 R04-M1-N7-C:J08-U11 2005-07-07-18.42.34.152599 R04-M1-N7-C:J08-U11 RAS KERNEL INFO generating core.57762,-,few_shot,1,0,"=ciod: error reading message header
Label: 1

Log entry: TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.57762
Label: 0
Log",0,154.23071424993395
1493,"TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=CE sym 14, at 0x17086be0, mask 0x02",0,"- 1129270727 2005.10.13 R30-M0-N5-C:J05-U01 2005-10-13-23.18.47.295678 R30-M0-N5-C:J05-U01 RAS KERNEL INFO CE sym 14, at 0x17086be0, mask 0x02",-,few_shot,0,1,"14, at 0x17086be0, mask 0x02
Label: 0
Log",0,154.23525574988162
576,TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.22024,0,- 1120449800 2005.07.03 R21-M1-ND-C:J14-U01 2005-07-03-21.03.20.655726 R21-M1-ND-C:J14-U01 RAS KERNEL INFO generating core.22024,-,few_shot,1,0,"=ciod: error reading message header
Label: 1

Log entry: TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.22024
Label: 0
Log",0,154.23525574988162
986,TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.4900,0,- 1121496582 2005.07.15 R02-M0-NA-C:J16-U11 2005-07-15-23.49.42.308319 R02-M0-NA-C:J16-U11 RAS KERNEL INFO generating core.4900,-,few_shot,1,0,"ATAL CONTENT=ciod: error reading message header
Label: 1

Log entry: TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.4900
Label: 0
Log",0,154.23525574988162
1432,"TYPE=RAS COMPONENT=MMCS LEVEL=ERROR CONTENT=idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",0,"- 1127243510 2005.09.20 NULL 2005-09-20-12.11.50.889778 NULL RAS MMCS ERROR idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",-,few_shot,1,0," 1
Log",0,154.23525574988162
706,TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.25604,0,- 1120939573 2005.07.09 R00-M1-NE-C:J14-U01 2005-07-09-13.06.13.254915 R00-M1-NE-C:J14-U01 RAS KERNEL INFO generating core.25604,-,few_shot,0,1,"ating core.25604
Label: 0
Log",0,134.87175450018185
1258,TYPE=RAS COMPONENT=KERNEL LEVEL=FATAL CONTENT=rts: kernel terminated for reason 1003,1,KERNTERM 1124167519 2005.08.15 R71-M0-NA-C:J12-U11 2005-08-15-21.45.19.228173 R71-M0-NA-C:J12-U11 RAS KERNEL FATAL rts: kernel terminated for reason 1003,KERNTERM,few_shot,1,1," reason 1003
Label: 1
Log",0,134.87175450018185
141,TYPE=RAS COMPONENT=KERNEL LEVEL=FATAL CONTENT=data TLB error interrupt,1,KERNDTLB 1118549971 2005.06.11 R30-M0-N9-C:J16-U01 2005-06-11-21.19.31.616037 R30-M0-N9-C:J16-U01 RAS KERNEL FATAL data TLB error interrupt,KERNDTLB,few_shot,1,1,"AS COMPONENT=KERNEL LEVEL=FATAL CONTENT=data TLB error interrupt
Label: 1
Log",0,134.87175450018185
1357,TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=iar 0014a150 dear 00991c88,0,- 1125223505 2005.08.28 R45-M1-ND-C:J16-U11 2005-08-28-03.05.05.139218 R45-M1-ND-C:J16-U11 RAS KERNEL INFO iar 0014a150 dear 00991c88,-,few_shot,0,1," 0
Log",0,134.87175450018185
2,TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=instruction cache parity error corrected,0,- 1117838976 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.49.36.156884 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,-,few_shot,0,1,"0
Log entry: TYPE=RAS COMPONENT=KERNEL LEVEL=FATAL CONTENT=rts: kernel terminated
Label: 1
Log entry: TYPE=RAS COMPONENT=APP LEVEL=FATAL CONTENT=ciod: error reading message header
Label: 1

Log entry: TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=instruction cache parity error corrected
Label: 0
Log",0,161.71943225026553
1221,TYPE=NULL COMPONENT=DISCOVERY LEVEL=INFO CONTENT=Ido chip status changed: FF:F2:9F:15:7E:6E:00:0D:60:EA:81:91 ip=10.0.1.155 v=13 t=1 status=M Thu Aug 04 15:31:25 PDT 2005,0,- 1123195190 2005.08.04 UNKNOWN_LOCATION 2005-08-04-15.39.50.374720 UNKNOWN_LOCATION NULL DISCOVERY INFO Ido chip status changed: FF:F2:9F:15:7E:6E:00:0D:60:EA:81:91 ip=10.0.1.155 v=13 t=1 status=M Thu Aug 04 15:31:25 PDT 2005,-,few_shot,0,1," 0
Log",0,161.71943225026553
1869,TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,0,- 1133454601 2005.12.01 R14-M1-N1-C:J10-U01 2005-12-01-08.30.01.182162 R14-M1-N1-C:J10-U01 RAS KERNEL INFO 0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,-,few_shot,0,1,"Log entry: TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.
Label: 0
Log",0,161.71943225026553
1622,TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=iar 00106bd8 dear 0245cd8c,0,- 1131125932 2005.11.04 R62-M0-NE-C:J15-U01 2005-11-04-09.38.52.887110 R62-M0-NE-C:J15-U01 RAS KERNEL INFO iar 00106bd8 dear 0245cd8c,-,few_shot,1,0,"Log entry: TYPE=RAS COMPONENT=APP LEVEL=FATAL CONTENT=ciod: error reading message header
Label: 1

Log entry: TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=iar 00106bd8 dear 0245cd8c
Label: 0
Log",0,161.71943225026553
339,TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.93,0,- 1118915889 2005.06.16 R24-M1-NE-C:J13-U11 2005-06-16-02.58.09.310238 R24-M1-NE-C:J13-U11 RAS KERNEL INFO generating core.93,-,few_shot,1,0,"
Label: 1

Log entry: TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.93
Label: 0
Log",0,152.01133749997098
1769,TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=MACHINE CHECK DCR read timeout (mc=e08x iar 0x00000000 lr 0xc00045a4),0,- 1132584089 2005.11.21 R26-M0-N0-I:J18-U11 2005-11-21-06.41.29.787206 R26-M0-N0-I:J18-U11 RAS KERNEL INFO MACHINE CHECK DCR read timeout (mc=e08x iar 0x00000000 lr 0xc00045a4),-,few_shot,0,1," 0
Log",0,152.01133749997098
1536,TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=iar 00106228 dear 0244c1ec,0,- 1131057913 2005.11.03 R65-M1-NB-C:J14-U01 2005-11-03-14.45.13.427392 R65-M1-NB-C:J14-U01 RAS KERNEL INFO iar 00106228 dear 0244c1ec,-,few_shot,0,1,"6228 dear 0244c1ec
Label: 0
Log",0,152.01133749997098
483,TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.22783,0,- 1120146042 2005.06.30 R21-M0-N0-C:J05-U11 2005-06-30-08.40.42.786067 R21-M0-N0-C:J05-U11 RAS KERNEL INFO generating core.22783,-,few_shot,0,1,"Log entry: TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.22783
Label: 0
Log",0,152.01133749997098
265,TYPE=RAS COMPONENT=KERNEL LEVEL=FATAL CONTENT=floating pt ex mode 1 enable......0,0,- 1118771330 2005.06.14 R26-M1-N6-C:J05-U01 2005-06-14-10.48.50.649332 R26-M1-N6-C:J05-U01 RAS KERNEL FATAL floating pt ex mode 1 enable......0,-,few_shot,0,1,"
Label: 0
Log",0,133.0728857496979
376,TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=2576000 double-hummer alignment exceptions,0,- 1119479317 2005.06.22 R21-M1-N1-C:J08-U11 2005-06-22-15.28.37.811949 R21-M1-N1-C:J08-U11 RAS KERNEL INFO 2576000 double-hummer alignment exceptions,-,few_shot,0,1," 0
Log",0,133.0728857496979
741,TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.7183,0,- 1120956736 2005.07.09 R21-M1-N8-C:J04-U01 2005-07-09-17.52.16.641372 R21-M1-N8-C:J04-U01 RAS KERNEL INFO generating core.7183,-,few_shot,0,1,"3
Label: 0
Log",0,133.0728857496979
1013,TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.14519,0,- 1121599333 2005.07.17 R31-M0-N0-C:J04-U11 2005-07-17-04.22.13.319842 R31-M0-N0-C:J04-U11 RAS KERNEL INFO generating core.14519,-,few_shot,0,1,"
Label: 0
Log",0,133.0728857496979
439,TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=data store interrupt caused by icbi.........0,0,- 1119803550 2005.06.26 R35-M0-NB-C:J16-U01 2005-06-26-09.32.30.029388 R35-M0-NB-C:J16-U01 RAS KERNEL INFO data store interrupt caused by icbi.........0,-,few_shot,0,1," icbi.........0
Label: 0
Log",0,133.2502005002425
271,TYPE=RAS COMPONENT=KERNEL LEVEL=FATAL CONTENT=core configuration register: 0x00002000,0,- 1118771528 2005.06.14 R26-M0-NF-C:J15-U01 2005-06-14-10.52.08.434393 R26-M0-NF-C:J15-U01 RAS KERNEL FATAL core configuration register: 0x00002000,-,few_shot,0,1," 0
Log",0,133.2502005002425
184,TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.1521,0,- 1118758308 2005.06.14 R32-M0-N3-C:J11-U01 2005-06-14-07.11.48.689764 R32-M0-N3-C:J11-U01 RAS KERNEL INFO generating core.1521,-,few_shot,0,1,"1521
Label: 0
Log",0,133.2502005002425
939,TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.27197,0,- 1121313971 2005.07.13 R21-M0-NA-C:J11-U11 2005-07-13-21.06.11.111463 R21-M0-NA-C:J11-U11 RAS KERNEL INFO generating core.27197,-,few_shot,0,1,"197
Label: 0
Log",0,133.2502005002425
244,TYPE=RAS COMPONENT=KERNEL LEVEL=FATAL CONTENT=program interrupt: illegal instruction......0,0,- 1118770101 2005.06.14 R21-M1-N6-C:J03-U11 2005-06-14-10.28.21.217840 R21-M1-N6-C:J03-U11 RAS KERNEL FATAL program interrupt: illegal instruction......0,-,few_shot,0,1," entry: TYPE=RAS COMPONENT=KERNEL LEVEL=FATAL CONTENT=program interrupt: illegal instruction......0
Label: 1
Log",0,151.7590377502529
931,TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.14824,0,- 1121313824 2005.07.13 R22-M0-N3-C:J17-U01 2005-07-13-21.03.44.525664 R22-M0-N3-C:J17-U01 RAS KERNEL INFO generating core.14824,-,few_shot,0,1,"AS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.14824
Label: 0
Log",0,151.7590377502529
445,TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=program interrupt: imprecise exception......0,0,- 1119803856 2005.06.26 R02-M1-N4-C:J12-U01 2005-06-26-09.37.36.335874 R02-M1-N4-C:J12-U01 RAS KERNEL INFO program interrupt: imprecise exception......0,-,few_shot,0,1,"AS COMPONENT=KERNEL LEVEL=INFO CONTENT=program interrupt: imprecise exception......0
Label: 1
Log",0,151.7590377502529
596,TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=ciod: Missing or invalid fields on line 1 of node map file /home/auselton/bgl/64mps.sequential.mapfile,0,- 1120591331 2005.07.05 R32-M0-N4-I:J18-U01 2005-07-05-12.22.11.843446 R32-M0-N4-I:J18-U01 RAS KERNEL INFO ciod: Missing or invalid fields on line 1 of node map file /home/auselton/bgl/64mps.sequential.mapfile,-,few_shot,1,0," 1
Log",0,151.7590377502529
817,TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.10429,0,- 1121006926 2005.07.10 R25-M0-NA-C:J13-U11 2005-07-10-07.48.46.695024 R25-M0-NA-C:J13-U11 RAS KERNEL INFO generating core.10429,-,few_shot,0,1,"=INFO CONTENT=generating core.10429
Label: 0
Log",0,151.6167465001672
1272,TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=ciod: generated 128 core files for program /home/germann2/BGL-demo/SPaSM_mpi,0,- 1124736611 2005.08.22 R34-M1-N8-I:J18-U01 2005-08-22-11.50.11.486431 R34-M1-N8-I:J18-U01 RAS KERNEL INFO ciod: generated 128 core files for program /home/germann2/BGL-demo/SPaSM_mpi,-,few_shot,0,1," 0
Log",0,151.6167465001672
1676,TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=iar 001066ac dear 025252bc,0,- 1131142811 2005.11.04 R62-M0-NC-C:J06-U11 2005-11-04-14.20.11.135552 R62-M0-NC-C:J06-U11 RAS KERNEL INFO iar 001066ac dear 025252bc,-,few_shot,0,1,"252bc
Label: 0
Log",0,151.6167465001672
486,TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.3613,0,- 1120148315 2005.06.30 R00-M1-NA-C:J13-U11 2005-06-30-09.18.35.440546 R00-M1-NA-C:J13-U11 RAS KERNEL INFO generating core.3613,-,few_shot,0,1,"KERNEL LEVEL=INFO CONTENT=generating core.3613
Label: 0
Log",0,151.6167465001672
680,TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.7205,0,- 1120935590 2005.07.09 R00-M0-N8-C:J10-U11 2005-07-09-11.59.50.155121 R00-M0-N8-C:J10-U11 RAS KERNEL INFO generating core.7205,-,few_shot,0,1,"KERNEL LEVEL=INFO CONTENT=generating core.7205
Label: 0
Log",0,151.71663875025843
415,TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.54486,0,- 1119725148 2005.06.25 R31-M1-N2-C:J07-U01 2005-06-25-11.45.48.948077 R31-M1-N2-C:J07-U01 RAS KERNEL INFO generating core.54486,-,few_shot,0,1,"=INFO CONTENT=generating core.54486
Label: 0
Log",0,151.71663875025843
273,TYPE=RAS COMPONENT=KERNEL LEVEL=FATAL CONTENT=program interrupt: fp cr update.............0,0,- 1118771679 2005.06.14 R21-M1-N5-C:J05-U11 2005-06-14-10.54.39.063056 R21-M1-N5-C:J05-U11 RAS KERNEL FATAL program interrupt: fp cr update.............0,-,few_shot,0,1,"=FATAL CONTENT=program interrupt: fp cr update.............0
Label: 0
Log",0,151.71663875025843
1471,"TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=CE sym 13, at 0x0397e0e0, mask 0x08",0,"- 1128090751 2005.09.30 R63-M1-NC-C:J06-U01 2005-09-30-07.32.31.742095 R63-M1-NC-C:J06-U01 RAS KERNEL INFO CE sym 13, at 0x0397e0e0, mask 0x08",-,few_shot,0,1," 0
Log",0,151.71663875025843
1829,"TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=10732 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",0,"- 1133448166 2005.12.01 R32-M0-N4-C:J17-U11 2005-12-01-06.42.46.338885 R32-M0-N4-C:J17-U11 RAS KERNEL INFO 10732 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",-,few_shot,0,1," microseconds max time in a critical input interrupt.
Label: 0
Log",0,154.27451650020885
1454,TYPE=RAS COMPONENT=APP LEVEL=FATAL CONTENT=ciod: LOGIN chdir(/bgl/apps/SWL/performance/MINIBEN///2005.09.20-18.06.01) failed: No such file or directory,0,- 1127265777 2005.09.20 R62-M1-N8-I:J18-U01 2005-09-20-18.22.57.490109 R62-M1-N8-I:J18-U01 RAS APP FATAL ciod: LOGIN chdir(/bgl/apps/SWL/performance/MINIBEN///2005.09.20-18.06.01) failed: No such file or directory,-,few_shot,1,0," 1
Log",0,154.27451650020885
250,TYPE=RAS COMPONENT=KERNEL LEVEL=FATAL CONTENT=store operation.............................1,0,- 1118770625 2005.06.14 R20-M0-NF-C:J07-U01 2005-06-14-10.37.05.332040 R20-M0-NF-C:J07-U01 RAS KERNEL FATAL store operation.............................1,-,few_shot,1,0,"APP LEVEL=FATAL CONTENT=ciod: error reading message header
Label: 1

Log entry: TYPE=RAS COMPONENT=KERNEL LEVEL=FATAL CONTENT=store operation.............................1
Label: 1
Log",0,154.27451650020885
413,TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.41347,0,- 1119725040 2005.06.25 R05-M0-N7-C:J04-U01 2005-06-25-11.44.00.166788 R05-M0-N7-C:J04-U01 RAS KERNEL INFO generating core.41347,-,few_shot,1,0," error reading message header
Label: 1

Log entry: TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.41347
Label: 0
Log",0,154.27451650020885
1385,TYPE=RAS COMPONENT=APP LEVEL=FATAL CONTENT=ciod: LOGIN chdir(/LAPACK_440d/BLAS) failed: No such file or directory,0,- 1125749350 2005.09.03 R62-M0-NC-I:J18-U11 2005-09-03-05.09.10.001351 R62-M0-NC-I:J18-U11 RAS APP FATAL ciod: LOGIN chdir(/LAPACK_440d/BLAS) failed: No such file or directory,-,few_shot,1,0," 1
Log",0,153.10941350026042
1307,TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=iar 003a929c dear 01291708,0,- 1125084143 2005.08.26 R67-M1-N8-C:J02-U11 2005-08-26-12.22.23.952539 R67-M1-N8-C:J02-U11 RAS KERNEL INFO iar 003a929c dear 01291708,-,few_shot,0,1,"08
Label: 0
Log",0,153.10941350026042
715,TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.42234,0,- 1120940204 2005.07.09 R21-M1-N7-C:J07-U11 2005-07-09-13.16.44.901016 R21-M1-N7-C:J07-U11 RAS KERNEL INFO generating core.42234,-,few_shot,0,1,"=INFO CONTENT=generating core.42234
Label: 0
Log",0,153.10941350026042
310,TYPE=RAS COMPONENT=KERNEL LEVEL=FATAL CONTENT=disable store gathering..................0,0,- 1118773941 2005.06.14 R20-M1-NA-C:J04-U01 2005-06-14-11.32.21.174785 R20-M1-NA-C:J04-U01 RAS KERNEL FATAL disable store gathering..................0,-,few_shot,0,1,"=RAS COMPONENT=KERNEL LEVEL=FATAL CONTENT=disable store gathering..................0
Label: 0
Log",0,153.10941350026042
926,TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.19481,0,- 1121313534 2005.07.13 R20-M1-N9-C:J12-U11 2005-07-13-20.58.54.994815 R20-M1-N9-C:J12-U11 RAS KERNEL INFO generating core.19481,-,few_shot,0,1," core.19481
Label: 0
Log",0,133.4632612497444
381,TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=3091200 double-hummer alignment exceptions,0,- 1119571369 2005.06.23 R23-M1-ND-C:J02-U01 2005-06-23-17.02.49.991152 R23-M1-ND-C:J02-U01 RAS KERNEL INFO 3091200 double-hummer alignment exceptions,-,few_shot,0,1,"-hummer alignment exceptions
Label: 0
Log",0,133.4632612497444
1565,TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=iar 001061dc dear 0244c28c,0,- 1131059594 2005.11.03 R66-M0-N4-C:J02-U01 2005-11-03-15.13.14.342761 R66-M0-N4-C:J02-U01 RAS KERNEL INFO iar 001061dc dear 0244c28c,-,few_shot,0,1," 0
Log",0,133.4632612497444
425,TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.718,0,- 1119726375 2005.06.25 R14-M1-N6-C:J06-U01 2005-06-25-12.06.15.851937 R14-M1-N6-C:J06-U01 RAS KERNEL INFO generating core.718,-,few_shot,0,1," CONTENT=generating core.718
Label: 0
Log",0,133.4632612497444
1874,"TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=10752 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",0,"- 1133454715 2005.12.01 R11-M1-N3-C:J10-U01 2005-12-01-08.31.55.274517 R11-M1-N3-C:J10-U01 RAS KERNEL INFO 10752 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",-,few_shot,0,1," 0
Log",0,152.08067250023305
532,TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=1146800 double-hummer alignment exceptions,0,- 1120261034 2005.07.01 R23-M0-N1-C:J02-U11 2005-07-01-16.37.14.984043 R23-M0-N1-C:J02-U11 RAS KERNEL INFO 1146800 double-hummer alignment exceptions,-,few_shot,0,1,"=KERNEL LEVEL=INFO CONTENT=1146800 double-hummer alignment exceptions
Label: 0
Log",0,152.08067250023305
752,TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=1315337824 double-hummer alignment exceptions,0,- 1120967919 2005.07.09 R14-M0-NB-C:J13-U11 2005-07-09-20.58.39.414224 R14-M0-NB-C:J13-U11 RAS KERNEL INFO 1315337824 double-hummer alignment exceptions,-,few_shot,0,1,"=1315337824 double-hummer alignment exceptions
Label: 0
Log",0,152.08067250023305
765,TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.20015,0,- 1120968585 2005.07.09 R20-M1-N8-C:J03-U01 2005-07-09-21.09.45.813839 R20-M1-N8-C:J03-U01 RAS KERNEL INFO generating core.20015,-,few_shot,0,1," entry: TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.20015
Label: 0
Log",0,152.08067250023305
1356,TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=iar 0014a150 dear 00998588,0,- 1125223360 2005.08.28 R51-M1-N9-C:J10-U01 2005-08-28-03.02.40.130543 R51-M1-N9-C:J10-U01 RAS KERNEL INFO iar 0014a150 dear 00998588,-,few_shot,0,1," 0
Log",0,133.4862827498
408,TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.14856,0,- 1119715845 2005.06.25 R17-M1-N9-C:J16-U01 2005-06-25-09.10.45.117528 R17-M1-N9-C:J16-U01 RAS KERNEL INFO generating core.14856,-,few_shot,0,1,"ating core.14856
Label: 0
Log",0,133.4862827498
1614,TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=62500 floating point alignment exceptions,0,- 1131066789 2005.11.03 R24-M1-ND-C:J12-U11 2005-11-03-17.13.09.263119 R24-M1-ND-C:J12-U11 RAS KERNEL INFO 62500 floating point alignment exceptions,-,few_shot,0,1,"2500 floating point alignment exceptions
Label: 0
Log",0,133.4862827498
694,TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.35872,0,- 1120938410 2005.07.09 R00-M0-ND-C:J14-U11 2005-07-09-12.46.50.657088 R00-M0-ND-C:J14-U11 RAS KERNEL INFO generating core.35872,-,few_shot,0,1,"ating core.35872
Label: 0
Log",0,133.4862827498
1738,"TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=CE sym 15, at 0x1bb2fe80, mask 0x02",0,"- 1131653512 2005.11.10 R21-M1-N3-C:J03-U11 2005-11-10-12.11.52.704752 R21-M1-N3-C:J03-U11 RAS KERNEL INFO CE sym 15, at 0x1bb2fe80, mask 0x02",-,few_shot,0,1," 0
Log",0,151.53716024997266
548,TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=458720 double-hummer alignment exceptions,0,- 1120265591 2005.07.01 R30-M1-NB-C:J17-U11 2005-07-01-17.53.11.746402 R30-M1-NB-C:J17-U11 RAS KERNEL INFO 458720 double-hummer alignment exceptions,-,few_shot,0,1,"8720 double-hummer alignment exceptions
Label: 0
Log",0,151.53716024997266
